id,都道府県コード,名称,読み,検索文字列,住所,緯度,経度,分類1,分類2,分類3
290000253000,29,祐徳寺,ゆうとくじ,祐徳寺,兵庫県 養父市 森178番地,35.324449,134.739986,施設,埋葬・信仰・宗教施設,寺院
290000253200,29,建屋城跡,たきのやじようあと,建屋ウスギ城跡,兵庫県 養父市 建屋,35.298966,134.740692,施設,城・軍事施設,城跡
290000253300,29,楯縫神社,たてぬいじんじや,楯縫神社,兵庫県 養父市 建屋839番地,35.294595,134.754319,施設,埋葬・信仰・宗教施設,神社
290000254700,29,田和遺跡,たわいせき,田和遺跡,兵庫県 養父市 大屋町夏梅,35.340970,134.677143,施設,史跡・文化財・遺跡,遺跡
290000255200,29,三方城跡,みかたじようあと,三方城跡,兵庫県 養父市 大屋町宮垣,35.363808,134.711422,施設,城・軍事施設,城跡
290000255500,29,御井神社,みいじんじや,御井神社,兵庫県 養父市 大屋町宮本字高尾481番地,35.308481,134.689396,施設,埋葬・信仰・宗教施設,神社
290000255900,29,明延鉱山跡,あけのべこうざんあと,明延鉱山跡,兵庫県 養父市 大屋町和田,35.292372,134.648961,施設,史跡・文化財・遺跡,史跡・文化財
290000256700,29,三宅西谷遺跡,みやけにしたにいせき,三宅西谷遺跡,兵庫県 養父市 関宮,35.391540,134.634864,施設,史跡・文化財・遺跡,遺跡
290000257300,29,白岩城跡,しらいわじようあと,白岩城跡,兵庫県 養父市 吉井,35.367177,134.636578,施設,城・軍事施設,城跡
290000257400,29,中瀬金山跡,なかぜきんざんあと,中瀬金山跡,兵庫県 養父市 中瀬,35.365625,134.624980,施設,史跡・文化財・遺跡,史跡・文化財
290000257500,29,吉井円光寺林遺跡,よしいえんこうじばやしいせき,吉井円光寺林遺跡,兵庫県 養父市 関宮,35.391540,134.634864,施設,史跡・文化財・遺跡,遺跡
290000257700,29,杉ヶ沢遺跡,すぎがさわいせき,杉ヶ沢遺跡,兵庫県 養父市 大屋町筏,35.309949,134.630165,施設,史跡・文化財・遺跡,遺跡
290000257900,29,才ノ木遺跡,さいのきいせき,才ノ木遺跡,兵庫県 養父市 小路頃,35.365475,134.584316,施設,史跡・文化財・遺跡,遺跡
290000258200,29,荒霊神社,あらたまじんじや,荒霊神社,兵庫県 美方郡香美町 小代区佐坊155番地,35.427990,134.516312,施設,埋葬・信仰・宗教施設,神社
290000258400,29,八幡神社,はちまんじんじや,八幡神社,兵庫県 神戸市 北区淡河町勝雄35番地,34.811974,135.088379,施設,埋葬・信仰・宗教施設,神社
290000258500,29,別宮家野遺跡,べつくういえのいせき,別宮家野遺跡,兵庫県 養父市 別宮,35.388002,134.561962,施設,史跡・文化財・遺跡,遺跡
290000259300,29,鉢伏高原遺跡,はちぶせこうげんいせき,鉢伏高原遺跡,兵庫県 養父市 丹戸,35.388201,134.533828,施設,史跡・文化財・遺跡,遺跡
290000260900,29,名草神社,なぐさじんじや,名草神社,兵庫県 養父市 八鹿町石原1755番地6,35.421799,134.655365,施設,埋葬・信仰・宗教施設,神社
290000261000,29,日光院,につこういん,日光院,兵庫県 養父市 八鹿町石原450番地,35.407959,134.691681,施設,埋葬・信仰・宗教施設,寺院
290000261400,29,八木城跡,やぎじようあと,八木城跡,兵庫県 養父市 八鹿町今滝寺,35.389146,134.711328,施設,城・軍事施設,城跡
290000261600,29,八木西宮遺跡,やぎにしのみやいせき,八木西宮遺跡,兵庫県 養父市 八鹿町八木,35.381819,134.717037,施設,史跡・文化財・遺跡,遺跡
290000262200,29,東家ノ上遺跡,ひがしいえのうえいせき,東家ノ上遺跡,兵庫県 養父市 八鹿町国木,35.400104,134.754437,施設,史跡・文化財・遺跡,遺跡
290000262300,29,赤尾遺跡,あかおいせき,赤尾遺跡,兵庫県 養父市 八鹿町国木,35.400104,134.754437,施設,史跡・文化財・遺跡,遺跡
290000262400,29,箕谷古墳群,みいだにこふんぐん,箕谷古墳群,兵庫県 養父市 八鹿町国木,35.400314,134.753775,施設,古墳・貝塚,古墳
290000262600,29,米里遺跡,めいりいせき,米里遺跡,兵庫県 養父市 八鹿町米里,35.384090,134.752190,施設,史跡・文化財・遺跡,遺跡
290000262800,29,朝倉城跡,あさくらじようあと,朝倉城跡,兵庫県 養父市 八鹿町朝倉,35.389354,134.760011,施設,城・軍事施設,城跡
290000262900,29,朝倉遺跡,あさくらいせき,朝倉遺跡,兵庫県 養父市 八鹿町朝倉,35.394063,134.766163,施設,史跡・文化財・遺跡,遺跡
290000263400,29,宿南城跡,しゆくなみじようあと,宿南城跡,兵庫県 養父市 八鹿町宿南,35.433500,134.777206,施設,城・軍事施設,城跡
290000263500,29,源氏山古墳群,げんじやまこふんぐん,源氏山古墳群,兵庫県 養父市 八鹿町宿南,35.436073,134.775298,施設,古墳・貝塚,古墳
290000263900,29,坂本城跡,さかもとじようあと,坂本城跡,兵庫県 養父市 八鹿町坂本,35.423082,134.804017,施設,城・軍事施設,城跡
290000264400,29,浅間寺,せんげんじ,浅間寺,兵庫県 養父市 八鹿町浅間588番地,35.442818,134.802078,施設,埋葬・信仰・宗教施設,寺院
290000264500,29,浅間城跡,あさまじようあと,浅間城跡,兵庫県 養父市 八鹿町浅間,35.438308,134.810903,施設,城・軍事施設,城跡
290000267500,29,有子山城跡,ありこやまじようあと,有子山城跡,兵庫県 豊岡市 出石町下谷,35.455515,134.878115,施設,城・軍事施設,城跡
290000267700,29,出石城跡,いずしじようあと,出石城跡,兵庫県 豊岡市 出石町内町,35.460507,134.874615,施設,城・軍事施設,城跡
290000268500,29,福成寺,ふくじようじ,福成寺,兵庫県 豊岡市 出石町内町93番地,35.461105,134.872559,施設,埋葬・信仰・宗教施設,寺院
290000269400,29,宗鏡寺,すきようじ,宗鏡寺,兵庫県 豊岡市 出石町東條33番地,35.463795,134.879852,施設,埋葬・信仰・宗教施設,寺院
290000270000,29,弘道館跡,こうどうかんあと,弘道館跡,兵庫県 豊岡市 出石町材木,35.460748,134.877046,施設,史跡・文化財・遺跡,建築物・住宅
290000270400,29,入佐山墳墓群,いるさやまふんぼぐん,入佐山墳墓群,兵庫県 豊岡市 出石町下谷,35.460891,134.880559,施設,埋葬・信仰・宗教施設,墓所
290000270600,29,茶臼山古墳,ちやうすやまこふん,茶臼山古墳,兵庫県 豊岡市 出石町谷山,35.461905,134.884028,施設,古墳・貝塚,古墳
290000272500,29,御出石神社,みいずしじんじや,御出石神社,兵庫県 豊岡市 出石町桐野986番地,35.448849,134.897416,施設,埋葬・信仰・宗教施設,神社
290000273000,29,須義神社,すぎじんじや,須義神社,兵庫県 豊岡市 出石町荒木字竹ヶ原273番地の1,35.467894,134.840163,施設,埋葬・信仰・宗教施設,神社
290000274800,29,田多地引谷古墳群,ただちひきたにこふんぐん,田多地引谷古墳群,兵庫県 豊岡市 出石町田多地,35.496015,134.857023,施設,古墳・貝塚,古墳
290000274900,29,砂入遺跡,すないりいせき,砂入遺跡,兵庫県 豊岡市 出石町田多地,35.496015,134.857023,施設,史跡・文化財・遺跡,遺跡
290000275200,29,出石神社,いずしじんじや,出石神社,兵庫県 豊岡市 出石町宮内字芝99番地,35.481680,134.870275,施設,埋葬・信仰・宗教施設,神社
290000275300,29,総持寺,そうじじ,総持寺,兵庫県 豊岡市 出石町宮内1734番地,35.480089,134.878680,施設,埋葬・信仰・宗教施設,寺院
290000275400,29,此隅山城跡,このすみやまじようあと,此隅山城跡,兵庫県 豊岡市 出石町宮内,35.486995,134.872578,施設,城・軍事施設,城跡
290000275700,29,御屋敷古墳群,おやしきこふんぐん,御屋敷古墳群,兵庫県 豊岡市 出石町坪井,35.486984,134.869263,施設,古墳・貝塚,古墳
290000275900,29,袴狭遺跡,はかざいせき,袴狭遺跡,兵庫県 豊岡市 出石町袴狭,35.489411,134.887510,施設,史跡・文化財・遺跡,遺跡
290000276200,29,荒木遺跡,あらきいせき,荒木遺跡,兵庫県 豊岡市 出石町口小野,35.502696,134.878099,施設,史跡・文化財・遺跡,遺跡
290000278600,29,安国寺,あんこくじ,安国寺,兵庫県 豊岡市 但東町相田327番地,35.456982,134.956238,施設,埋葬・信仰・宗教施設,寺院
290000279900,29,大生部兵主神社,おおいくべひようすじんじや,大生部兵主神社,兵庫県 豊岡市 但東町薬王寺848番地,35.441795,135.043839,施設,埋葬・信仰・宗教施設,神社
290000280600,29,亀ヶ城跡,かめがじようあと,亀ヶ城跡,兵庫県 豊岡市 但東町畑山,35.501071,134.968219,施設,城・軍事施設,城跡
290000283600,29,宵田城跡,よいだじようあと,宵田城跡,兵庫県 豊岡市 日高町岩中,35.462881,134.768685,施設,城・軍事施設,城跡
290000284500,29,久田谷銅鐸出土地,くただにどうたくしゆつどち,久田谷銅鐸出土地,兵庫県 豊岡市 日高町久田谷,35.463735,134.742491,施設,史跡・文化財・遺跡,史跡・文化財
290000285000,29,祢布ヶ森遺跡,にようがもりいせき,祢布ヶ森遺跡,兵庫県 豊岡市 日高町祢布,35.469401,134.768566,施設,史跡・文化財・遺跡,遺跡
290000285200,29,但馬国分寺跡,たじまこくぶんじあと,但馬国分寺跡,兵庫県 豊岡市 日高町国分寺,35.471848,134.773208,施設,埋葬・信仰・宗教施設,寺跡・廃寺
290000285600,29,国分寺城跡,こくぶんじじようあと,国分寺城跡,兵庫県 豊岡市 日高町国分寺,35.475058,134.774553,施設,城・軍事施設,城跡
290000286400,29,楯縫古墳,たてぬいこふん,楯縫古墳,兵庫県 豊岡市 日高町鶴岡,35.465298,134.796858,施設,古墳・貝塚,古墳
290000286800,29,川岸遺跡,かわぎしいせき,川岸遺跡,兵庫県 豊岡市 日高町松岡,35.479254,134.785617,施設,史跡・文化財・遺跡,遺跡
290000287500,29,南八代田遺跡,みなみやしろだいせき,南八代田遺跡,兵庫県 豊岡市 日高町野々庄,35.490382,134.807826,施設,史跡・文化財・遺跡,遺跡
290000287900,29,水生城跡,みずのおじようあと,水生城跡,兵庫県 豊岡市 日高町上石,35.498122,134.800760,施設,城・軍事施設,城跡
290000288200,29,長楽寺,ちようらくじ,長楽寺,兵庫県 赤穂市 砂子398番地,34.768730,134.413330,施設,埋葬・信仰・宗教施設,寺院
290000288500,29,竹貫城跡,たかぬきじようあと,竹貫城跡,兵庫県 豊岡市 日高町竹貫,35.498100,134.791384,施設,城・軍事施設,城跡
290000289500,29,河会寺跡,かわえでらあと,河会寺跡,兵庫県 豊岡市 日高町河江,35.491280,134.728139,施設,埋葬・信仰・宗教施設,寺跡・廃寺
290000290200,29,伊府遺跡,いぶいせき,伊府遺跡,兵庫県 豊岡市 日高町伊府,35.461110,134.734414,施設,史跡・文化財・遺跡,遺跡
290000290500,29,楽々前城跡,ささのくまじようあと,楽々前城跡,兵庫県 豊岡市 日高町道場,35.453758,134.743297,施設,城・軍事施設,城跡
290000291000,29,蓮台寺,れんだいじ,蓮台寺,兵庫県 豊岡市 日高町知見1003番地,35.436268,134.729279,施設,埋葬・信仰・宗教施設,寺院
290000291200,29,森山城跡,もりやまじようあと,森山城跡,兵庫県 豊岡市 日高町森山,35.446250,134.728830,施設,城・軍事施設,城跡
290000291600,29,観音寺,かんのんじ,観音寺,兵庫県 豊岡市 日高町観音寺746番地,35.439651,134.686508,施設,埋葬・信仰・宗教施設,寺院
290000291700,29,鶴ヶ嶺城跡,つるがみねじようあと,鶴ヶ嶺城跡,兵庫県 豊岡市 日高町観音寺,35.438101,134.712088,施設,城・軍事施設,城跡
290000293300,29,姫谷遺跡,ひめたにいせき,姫谷遺跡,兵庫県 豊岡市 日高町庄境,35.472438,134.723572,施設,史跡・文化財・遺跡,遺跡
290000293600,29,比曾寺,ひそじ,比曾寺,兵庫県 豊岡市 日高町頃垣554番地,35.489384,134.714996,施設,埋葬・信仰・宗教施設,寺院
290000294200,29,神鍋遺跡,かんなべいせき,神鍋遺跡,兵庫県 豊岡市 日高町太田,35.503403,134.683113,施設,史跡・文化財・遺跡,遺跡
290000295900,29,進美寺,しんめいじ,進美寺,兵庫県 豊岡市 日高町赤崎1150番地,35.447654,134.786809,施設,埋葬・信仰・宗教施設,寺院
290000296300,29,進美寺城跡,しんめいじじようあと,進美寺城跡,兵庫県 豊岡市 日高町赤崎,35.447654,134.786809,施設,城・軍事施設,城跡
290000297100,29,興長寺,こうちようじ,興長寺,兵庫県 豊岡市 竹野町竹野字竹岡297番地の1,35.657523,134.763637,施設,埋葬・信仰・宗教施設,寺院
290000297200,29,見蔵岡遺跡,みくらおかいせき,見蔵岡遺跡,兵庫県 豊岡市 竹野町竹野,35.655745,134.761397,施設,史跡・文化財・遺跡,遺跡
290000298000,29,小森岡遺跡,こもりおかいせき,小森岡遺跡,兵庫県 豊岡市 竹野町松本,35.648037,134.769491,施設,史跡・文化財・遺跡,遺跡
290000298600,29,出持地古墳群,いずもちこふんぐん,出持地古墳群,兵庫県 豊岡市 竹野町須谷,35.635735,134.750745,施設,古墳・貝塚,古墳
290000298800,29,円通寺,えんつうじ,円通寺,兵庫県 豊岡市 竹野町須谷940番地,35.635372,134.748444,施設,埋葬・信仰・宗教施設,寺院
290000299000,29,鬼神谷窯跡,おじんだにようせき,鬼神谷窯跡,兵庫県 豊岡市 竹野町鬼神谷,35.626550,134.752534,施設,産業施設,窯・窯跡
290000299400,29,蓮華寺,れんげじ,蓮華寺,兵庫県 豊岡市 竹野町轟366番地,35.613705,134.765717,施設,埋葬・信仰・宗教施設,寺院
290000299500,29,轟城跡,とどろきじようあと,轟城跡,兵庫県 豊岡市 竹野町下塚,35.617702,134.749747,施設,城・軍事施設,城跡
290000303100,29,大乗寺,だいじようじ,大乗寺,兵庫県 美方郡香美町 香住区森860番地,35.624645,134.632172,施設,埋葬・信仰・宗教施設,寺院
290000303500,29,帝釈寺,たいしやくじ,帝釈寺,兵庫県 美方郡香美町 香住区下浜599番地,35.643860,134.609161,施設,埋葬・信仰・宗教施設,寺院
290000304300,29,大野城跡,おおのじようあと,大野城跡,兵庫県 美方郡香美町 香住区大野,35.600891,134.623829,施設,城・軍事施設,城跡
290000305400,29,館山城跡,たてやまじようあと,館山城跡,兵庫県 美方郡香美町 香住区無南垣,35.655140,134.685351,施設,城・軍事施設,城跡
290000305600,29,林甫城跡,りんぽじようあと,林甫城跡,兵庫県 美方郡香美町 香住区訓谷,35.651988,134.696121,施設,城・軍事施設,城跡
290000306800,29,三川権現社,みかわごんげんしや,三川権現社,兵庫県 美方郡香美町 香住区香住,35.637710,134.627234,施設,埋葬・信仰・宗教施設,神社
290000307400,29,温泉寺,おんせんじ,温泉寺,兵庫県 豊岡市 城崎町湯島985番地,35.627766,134.793060,施設,埋葬・信仰・宗教施設,寺院
290000308100,29,二見谷古墳群,ふたみだにこふんぐん,二見谷古墳群,兵庫県 豊岡市 城崎町上山,35.587268,134.798699,施設,古墳・貝塚,古墳
290000310300,29,豊岡城跡,とよおかじようあと,豊岡城跡,兵庫県 豊岡市 京町,35.539730,134.820632,施設,城・軍事施設,城跡
